deathRate,medIncome,povertyPercent,MedianAge,AvgHouseholdSize,PercentMarried,PctHS18_24,PctBachDeg18_24,PctUnemployed16_Over,PctPrivateCoverage,PctPublicCoverage,PctMarriedHouseholds,BirthRate
207.4,33646,23.6,41.8,2.2,38.7,32.7,6.1,12.7,57.2,46.1,33.34770192,3.236583838
137.6,125635,3.2,37.7,2.57,55.3,17.5,37.5,4.2,92.3,13.5,53.27138986,3.066180935
221.7,38583,22.5,38,2.41,34.9,22.8,0.6,13.7,59.4,40.5,30.84274544,4.927099045
180.3,51195,16.8,29.4,2.46,33.7,24.6,12.3,8.9,71.3,24.4,34.21626984,4.269052202
190.3,47615,15.2,35.4,2.51,41,28.3,7.6,9.8,69.5,31.6,39.69588213,4.72938218
150.5,38541,28.3,23.5,2.69,28.7,15.7,6.8,6.5,72.8,18.2,34.66999817,2.564793362
244.9,40122,19.5,36.9,2.53,35.3,36.5,5.2,12.8,62,38.8,30.50769584,5.969289827
194.5,40065,25,28.7,2.37,35.6,21.9,10.7,8,69.1,30.4,37.78393158,5.96087761
155.2,72510,9.8,33.3,3.27,53.3,25.2,8,7.5,69.1,19.3,56.91305397,6.93416809
191.9,48440,16.7,32.8,2.5,41.1,31.3,8.8,9.1,68.8,29.7,38.42890855,5.236698785
193.6,42567,23.4,30,2.53,34.1,33.5,5.6,10.9,63,30.4,34.30754208,6.373340936
197.3,31620,21.6,39.3,2.21,43.1,20.3,15.2,11.1,59.8,42.5,32.64161526,3.938223938
224.4,32749,25.8,39.5,2.44,29.5,43.7,12,13,53.1,43.3,27.0092947,4.372408594
159.2,84213,5.9,43.8,2.59,60.3,30.6,11.1,4.5,87.7,21.8,62.60232658,4.361370717
218.1,43045,18.3,34.9,2.54,37.8,39.2,5.8,11.6,62.4,35.8,35.93873276,5.954956101
193.1,34267,32.4,22.3,2.57,25.3,17.7,7.2,8.8,76.1,22.8,31.13018076,1.039129729
200.2,42074,25,32.9,2.33,26.2,22.1,13,10,59.3,33,23.88562781,4.888983425
201.2,40735,20.4,38,2.29,38.7,41.1,6.4,8.3,59.2,36.4,33.55903312,6.673085779
186.6,54195,10.2,40.5,2.29,47.3,23.8,8.4,4.8,75.1,27.2,46.2518666,4.609250399
176.1,42552,16.5,42.3,2.21,43.6,34.2,11.1,5.6,68.4,35.1,40.5218061,3.909798832
199.3,60735,13.6,38.3,2.75,50.4,37.4,6.3,8,73.4,28.9,52.22007099,5.719705952
168.1,67676,8.6,35,2.63,50.1,31.9,9.3,6.1,80,22.1,50.40904224,5.841796248
210.5,44843,14.6,38.5,2.32,47.9,49.6,7.7,4.9,61.7,37,40.80389769,7.446377985
162.1,46954,20.1,24.6,2.37,26.2,10,10.2,8.5,83.3,22,36.33759365,2.181467181
192.8,44537,13.4,37,2.47,41.3,30.6,6.7,6.7,65.6,29,38.67835596,6.642835865
135.7,47423,19,28.9,3.24,56.9,36.9,1.6,9.6,45,40,58.13512582,9.861143799
188.3,44055,16.3,44.2,2.34,52.7,37.5,2,9.6,64.1,43.3,49.15961888,3.801794105
163.9,58750,14.6,35.5,2.72,53.5,35.6,5.9,6.9,66.6,33.8,53.57704286,6.253360451
154.7,49174,14,39.3,2.7,52.3,33.3,5,7.5,64.3,38,52.98314358,4.217134885
181.3,47185,16.2,50.1,2.27,50.5,34.4,4,9.9,63.5,45.6,47.16324511,5.956137583
178.2,61747,9.9,37.4,2.71,52.7,33.2,6.4,8.6,69.8,32.2,53.29996737,5.742215991
194.4,45465,15.5,49.5,2.31,52.4,31.4,1.8,10.4,60.7,50.6,51.06761566,5.205479452
184.1,44235,20.6,41.2,2.54,51.1,33.6,2.9,10.7,62.3,42.9,49.8428187,6.298743004
157.4,51151,15.5,37,2.76,58.1,38.9,1.8,6.5,55.3,40.7,59.49197861,4.643274854
161.1,39992,22.4,47.7,2.39,48.2,24.7,2.3,12.2,50.6,52,47.82468579,4.978354978
163.5,55006,17.3,29.1,3.4,49.2,38,2.7,7.2,52.7,36.3,53.35894843,8.388253538
115,46404,14.2,49.8,2.3,61.9,32.9,8.5,7.4,62.8,44.9,58.13221406,13.55498721
173.1,50388,15.8,32.2,3,52.3,33.4,2.1,10.1,49.9,41.2,54.65445682,6.92564347
194.6,43205,19.6,42.7,2.51,47.5,38.9,4.8,14.3,56.7,42.7,45.9899335,5.713875529
143.5,59358,10.3,44,2.33,59.1,43,4.7,9,75.7,36.5,56.3290566,6.113924051
154.9,50964,14.1,55.6,2.18,53.7,27.1,8.1,9.5,66,49,50.49173,5.305574211
152.7,75738,11.3,37.2,2.45,49.5,23.1,19.4,6.3,75.8,23.9,46.8503058,5.202119227
170.7,38989,19.9,39,2.46,45,30.4,6.3,11.7,65.2,40.2,48.96763592,5.803003309
203.8,34655,24.5,46.4,2.28,51.6,35.1,2.3,13.2,55.6,51.1,48.18559034,3.935222672
149.1,60650,10,39.7,2.64,54.7,21.9,11.7,6.5,80.6,28,56.7383997,4.540884719
178.6,41101,16.5,49.3,2.3,55.1,41,6.4,12,65.3,47.6,52.92240511,3.797949107
178.5,43338,14.8,46.4,2.3,54,26.2,5,9.2,66.5,42.3,50.08606949,3.887024609
172.2,45174,14.4,46.4,2.31,54,33,4.2,7,71.2,39.8,50.68270187,6.088280061
178.6,57088,9.8,41,2.45,52.1,32.8,10.6,7.8,76.5,32.3,50.74257426,5.808302127
168,50191,11.6,44.3,2.33,57.5,34.5,9.7,8.4,71.7,35.5,54.49526814,5.055523086
NA,50191,11.6,44.3,2.33,NA,34.5,9.7,8.4,71.7,35.5,54.49526814,NA
192.1,41787,21.5,39.6,2.48,44.6,31.5,5.3,13.2,63.5,43.9,42.98472784,4.863978687
196.5,39721,18.5,48.9,2.3,57.2,36.2,3.5,11,61.6,49.8,53.97810219,6.390328152
195.2,33600,20.9,48.3,2.1,46,32,2.3,9.5,61,47,44.13291796,2.773556231
151.8,55592,9.7,41.7,2.46,52,31.2,9.5,6.6,73,33.7,51.77868993,5.649660209
168.3,43509,18.5,38.9,2.45,47.1,39.2,3.8,8.5,68,38.7,51.59010601,3.748722027
187.5,44780,16.6,42,2.5,54,28.7,5.1,9,65,38.1,54.65468838,6.309693152
155.4,39126,18.7,32.8,2.51,44.3,21.6,10.3,7.2,71.6,33.2,46.68361787,5.373953975
181.6,41678,14.1,48,2.3,55.7,35.4,7.5,7.8,69.4,42,52.9590728,5.169018707
165.5,45840,20.1,31.5,2.4,38.8,16.7,12.1,9,72.7,31.3,38.80436161,4.499226458
173,48681,15.2,37.9,2.72,50,39.4,6.6,10.4,69.1,36.1,54.4314684,6.91088967
193.4,37122,19,624,2.2,52.2,32.4,2.2,12.1,61.4,53.2,48.10896588,4.012841091
167.6,35961,17.3,53.3,2.07,51.2,35.6,6.8,9,64.1,49.2,44.82566766,4.683342203
180.1,42431,28.3,26.3,2.61,34.9,17,5.6,11.3,72.6,27.1,40.69583553,3.814938787
193.8,46670,15.4,40.5,2.48,48,30.4,4.6,10.3,67.9,38.8,48.6970012,5.040777373
171,46283,18.9,34,2.47,44.3,20.4,11.2,9.1,73.4,31,44.01690236,4.426449927
200.7,40709,17.4,44.4,2.38,54.4,41,3.4,10.4,60.6,45,50.21572721,4.369071572
160.2,53342,15.3,34.8,2.63,49.2,26.7,12.4,7.7,72.2,29.7,49.44003503,5.98333118
113.5,40411,12.7,54.5,2.1,55.6,32.7,8.9,7,66.2,50.8,49.03846154,7.936507937
213.1,30990,29.2,51.5,2.53,46.6,26.4,2.4,13.2,51,57.9,47.01030928,4.422110553
186.7,51510,11.1,43.3,2.64,57.1,37.2,4.7,10.5,74.7,33.3,59.89229545,5.407671348
132.5,60622,8.9,52.4,2.31,61.4,21.1,5,7.1,75.8,38.4,59.85488412,5.887253541
177.6,48194,14.5,40.9,2.46,50,31.4,4.5,8.6,71.5,36.3,50.8534401,4.630064868
162.7,74341,6.1,42.1,2.66,58.9,31.2,10,5.9,83.2,24.4,61.49898521,4.426612689
175.3,37590,20.6,44.3,2.27,45.9,49.4,2.7,11.6,59.5,50.6,48.67480017,5.95959596
160.3,39359,15.4,50.9,2.07,54.2,29.4,3.5,12.5,63.4,44,47.97465924,3.381147541
177.8,54865,12.3,40.8,2.52,49.5,29.2,9.2,9,73.6,31.9,48.70666718,4.707995158
180,37477,16.6,48.2,2.28,51.1,40.4,4.8,11.5,65.4,45.4,50.35495957,4.046522898
168.7,44735,15.4,39.1,2.38,46.4,23.3,8,8.1,73.2,32.7,47.85878973,3.31536726
190.2,42896,16.3,45.7,2.3,54.9,33.9,1.8,10.7,64.3,43.5,50.78380144,5.960854093
177.2,41572,23,35.7,2.61,44.2,22.6,2.6,12.2,67.9,37.2,50.00646078,4.303337477
185,42191,14.5,47.5,2.19,52.9,43.3,2.9,8.5,66.3,41.3,47.10178856,5.558035714
154.4,51629,11.9,40.9,2.45,57.2,34.5,8.8,8.5,76.5,31.9,55.87649106,5.762837089
190.2,40455,16.1,43,2.52,56.8,49.1,2.4,11,61.4,43.5,55.69382884,4.809286899
182.8,57719,10.4,41.7,2.55,54.1,35.6,7.2,8.3,77,31.1,54.45138818,6.102216567
184.5,41554,20.4,40,2.59,51.3,42.1,3,11.2,64.9,40.1,52.62411957,5.831775701
207.6,37961,15.7,54.6,2.27,51.5,26.3,3.5,16,60.8,53.1,49.21375921,3.263086336
189.2,42588,20,39.1,2.56,47.4,34.9,3.7,11.9,64,41.4,47.8461777,4.97414174
197,41588,21,42.4,2.58,55.8,37.7,4.7,10.1,62.4,43.5,56.1044768,5.713998795
159.6,69378,10,40.8,2.47,52.4,26.8,15.1,7.5,79,26.4,50.74358294,5.31040591
153.3,41166,20.1,42.3,2.6,57.1,32.9,3.2,8.7,61.3,44.2,57.87008756,4.930928626
177,35968,21.4,49,2.22,54.7,27.9,4.7,12.4,60.1,51,49.31100276,6.505717916
171.1,35387,17.8,55.6,2.01,57,21.5,3.8,13.7,63.6,49.4,49.22178988,3.276955603
193.7,40235,20.4,42.5,2.6,51.1,39.6,1.5,10.3,59.7,43.7,51.59301131,4.211869815
199.5,33975,20.5,51.3,2.27,55.7,27.9,2.6,13.2,57.4,49.7,51.92620727,5.041436464
194.7,44693,13.2,44.2,2.38,56.8,39.6,8.9,8.2,68.4,39.2,54.27882684,3.216430924
142.2,60577,9.1,34.7,2.74,56.6,24.3,9.6,6.1,80.2,25.6,61.39920858,5.371555803
171.8,39420,16.1,53.2,2.13,59.6,27.6,11.3,13.1,70,45.7,54.9758293,3.178368121
201.8,35002,20.7,54.4,2.06,53.8,33.6,3.1,14.2,60.7,56,46.59100754,5.928954766
175.3,44548,17.4,40.3,2.44,45.5,27.8,5.7,11.1,67,41.3,44.57106192,5.433100881
189.5,50303,13.8,42.8,2.47,53.7,36.3,5.1,10.4,71.2,36.1,52.59030604,4.646092865
178.9,43687,18.5,39.2,2.59,54,40.9,4.6,8.6,66.2,37.9,53.0124624,7.077326343
170.6,42081,14.7,44.2,2.55,53.6,39.1,3.7,10.7,63.8,40,53.63022113,5.167988801
213.7,39539,17.6,50,2.38,52.1,53.8,0.9,15.6,60,49.7,50.62883884,4.633204633
184.9,47882,15.3,41.5,2.49,54.9,33.4,3.5,10.3,70.7,35.2,54.85789339,5.135520685
181.9,43186,15.6,43.3,2.49,55.9,36.1,3.1,9.3,68,40.5,56.45418701,6.304667879
188.2,46715,16.5,41.3,2.61,51.1,33.7,5.9,8.4,62.7,39.8,51.82077766,4.666419111
157,62861,14.3,33.4,2.43,44.3,15.4,18.5,7.4,82.2,23.4,44.8630013,4.120270702
197.9,41434,24.1,37.8,2.63,38.1,30.7,7.1,14.9,58.4,42,37.15664456,5.676241281
199.2,39807,19,41.7,2.56,54.3,39.4,5.3,9.5,63.4,42.5,53.94934112,5.24857851
164.1,40676,14.9,53.1,2.05,61.2,42.4,8,7.3,66.3,51.5,53.34472335,7.867412141
167.9,70868,7.6,37.9,2.7,54.4,32.3,9.6,6.2,79.3,25.7,56.43371868,6.191392604
189.3,51116,14.6,42.4,2.41,57.6,38.2,6.5,3.5,66.7,38.4,54.03332842,5.235358086
162.6,43706,18.5,33.3,2.59,44.2,24.7,6.9,10.6,58.6,40.5,44.60242547,6.561704535
155.3,52531,13.6,35.4,2.45,50.6,27,8,6.7,71.5,32.2,48.05527124,7.207014542
182.1,51576,16.6,39.4,2.32,46.3,30.9,9.2,6.9,72.6,37.4,46.37281334,4.275633043
171.5,55047,11.6,46.6,2.37,49.3,30.3,11.6,6.7,73.1,36.9,48.37725381,3.458303859
181.4,48357,13.8,36.1,2.54,42.2,18.1,7.2,6.1,75.3,31.6,45.19096738,3.084671073
160.7,45860,14.4,46.4,2.31,47.8,39.2,5.7,9.5,66.8,42.4,46.37628491,4.154951578
164.8,70925,10.2,41.2,2.61,48.7,28.3,10,8.7,76.3,29.3,52.60510813,3.807095815
183.3,50134,15.2,40.4,2.33,44.3,26.9,14.9,7,71.9,36.6,41.89674177,4.815862717
164.5,50182,12,45.9,2.37,50.5,39.2,8.2,7.9,70.8,39.4,51.22478386,3.244249435
180.9,45704,18.5,39.8,2.36,45,33.1,5.9,8.8,64.6,40.5,45.98391477,5.8605919
183.4,45409,17.8,42.8,2.4,49.3,27.8,5.7,9.3,64.2,42.7,46.51047978,4.80729036
181.6,52410,12,42.7,2.45,52.8,32.7,11.8,6.7,73.2,34.7,51.63756371,6.002939584
187.3,52597,11.1,45.2,2.55,48.2,37,5.9,9.1,70.6,37.9,50.69751616,4.626911005
194.2,49137,11.4,51.9,3.38,42.7,42.9,12.9,9.7,73.1,40.6,54.2877907,4.529616725
150.9,44148,16.5,42.9,2.4,50.1,29,6.4,8.7,65.8,40.7,48.48832759,4.741223308
177,49781,15.1,31.8,2.54,53.5,44.2,5.7,10.6,69.7,36.4,52.37213921,7.816390603
153.8,47547,23.4,34.4,2.74,40.1,26,16.5,10,51.4,43.4,37.53039861,5.227447022
173.6,47542,14.3,41.4,0.0254,56,35.1,9,8.3,68.3,36.1,56.38106082,5.441478439
172,49920,14.7,40.1,2.42,47.2,24.2,8.2,5.4,76.5,32.9,49.85552712,5.026285421
174.2,51600,11.8,40.8,2.55,46.7,25.6,5.5,5.1,74.1,33.5,51.08794887,3.238819733
169.5,51371,14.2,38.5,2.41,44.1,24,12.5,7.7,73.1,34.5,42.50944076,4.726955479
170.1,40923,18.9,41,2.5,44.5,28.5,7.5,8.9,61.4,44.7,43.69722094,6.043704855
145.8,98312,6.7,41.3,3.03,53.2,24.2,20,6.4,79.6,25.3,60.66267248,4.449778611
145.2,75459,17.7,36.6,2.09,32.9,17.9,32.6,7.5,67.3,31.8,26.66790153,3.548717991
177.1,49274,13.4,42.6,2.39,47.1,29.9,9.7,7.6,72.9,37.1,45.31301605,4.92078633
173.9,48350,17.7,41.2,0.0243,44,27.4,10.6,7.4,66.4,42.2,43.49984589,5.551134489
180.4,52892,16.1,38.8,2.43,44.6,22,13.4,7.2,73.1,34.4,43.36469148,4.874120242
162.9,58473,11.5,43.1,2.38,50.8,26.2,9.1,6.4,75.4,33.3,49.43957335,5.349606951
173.6,69228,13.4,36.8,2.9,49.9,31.5,9.1,7.3,71.9,31.1,54.25001996,5.163242125
184.2,46577,15.5,42.2,2.43,48.4,38.5,6.2,9,67.8,41.4,48.97602398,4.445372013
205,36891,21.9,43,2.44,39.8,41,0,12.7,57.4,37.5,44.7804878,7.282913165
181,54026,12.7,39.9,2.69,53.7,35,6.7,9.8,69.1,29.7,54.94720247,4.754928419
177.2,38130,23.5,36.8,2.33,45.1,15.1,5.4,6.2,65.1,32.9,46.28352971,3.120443278
184.9,50055,15.3,37.4,2.85,53.5,34.1,6.7,8.9,64.1,30.6,55.35270379,5.25474016
205.2,38928,22.2,45.2,2.43,51.6,40.8,4.3,11.6,54.9,46.1,49.05705996,5.365126677
182.2,46073,18.5,37.5,2.75,49.2,34.6,6.1,10.3,59,34.3,49.61803263,5.257747099
194,35991,22.1,42.1,2.47,44,37.7,2.3,13.1,53.2,45.3,41.64131133,6.174096999
165.7,49676,16,42,2.62,57.7,36,4.3,10.2,64.8,33.5,58.69781973,4.703203954
181.8,37881,17.6,43.1,2.52,50,28.2,4.9,11.1,57.9,42.3,50.04906771,5.517241379
161.4,37884,18.1,49,2.16,58.1,24.8,9.3,7.3,55.4,44.4,51.66065911,5.212083268
143.7,38445,19.9,44,2.36,54.3,17.8,12.1,7.3,61.8,40.4,55.25443787,4.341957255
177,NA,19.7,46,0.0254,47.2,34.4,0.7,14.7,55.2,42.9,46.87668573,3.58004827
158.6,59049,15.2,34.5,2.57,45.3,25,15.5,8.9,67.9,24.6,43.17563049,5.350191695
180.9,36795,19.2,46.7,2.36,55.7,19.5,11.7,8.6,61.8,39.7,54.12988651,3.813691779
153.3,38530,21.1,41.1,2.52,48.8,45,3.1,10.5,51.5,40.7,47.12882509,5.65466173
160.3,51650,15.5,45.1,2.44,55.8,40.2,8,8,66.3,39.1,53.44479444,3.694753236
189,43348,18.2,41,2.52,45.3,29.9,7.6,11.9,59.8,37.6,44.16932255,6.201122458
164,49905,18,37.8,2.33,45.8,23.8,11.5,8.9,70,29.1,43.02116444,4.936553568
189.9,32063,25.8,47.1,2.35,38.6,33.9,2.3,15.9,50.3,48.4,37.33487833,2.454590083
179.9,47201,14.3,26.1,2.75,54.5,45.5,3.6,11.6,73.1,26.8,55.8526976,9.215177413
157.3,60304,14.1,33.3,2.47,45.2,23.9,15,6.4,79.3,20.2,47.73130301,4.202796852
151.3,43097,17.9,49.8,2.36,55.1,35.5,0.6,9.7,61.4,45.6,55.41340462,5.096660808
203.9,44596,18.8,37.4,2.61,47.1,24.7,6.5,10.1,62.9,36.1,50.71982281,5.029990529
169.8,45453,15.4,42.1,2.67,51.7,32.2,6.9,9.8,63.1,35.8,52.10630899,3.014449427
159.5,41328,17.1,47.8,2.44,56.7,61.1,5.2,12.7,58.3,46.5,53.49090909,7.827059262
198.1,45841,18.7,508.8,2.52,47.6,28,5.1,11.9,60,39.3,45.40726776,6.140350877
171.8,41765,23.4,31.5,2.48,39.6,17.2,10.8,12.1,66.2,28.9,39.1929128,4.079871327
156.1,45464,14.7,50.9,2.3,56.1,30.2,9.2,8.8,68,41.3,53.52258361,4.746227709
177.5,41770,16.7,40.5,2.59,52.9,33.7,4.7,9,59.2,34.2,51.94562166,5.037284569
205.3,34665,24.7,39.9,2.42,43.4,32.2,1.9,13.8,48.7,44.2,40.42576242,4.202401372
193,30414,33.1,35.2,2.87,39.2,34.1,3.1,12.1,43.4,45.1,40.63093964,5.971635486
194.3,39606,19.4,43.6,2.42,49.1,35.8,3.2,10.5,61,40.5,47.35119602,5.072603135
189.8,44973,18,40.3,2.6,49.1,30,4.9,11.5,59.1,38.8,49.51174146,4.889016456
174.8,35629,21.5,43.3,2.48,50.4,32.1,5.9,12.2,53.4,45.6,50.04540982,5.963398511
183.6,33876,29,39.2,2.7,45.3,36.4,2.7,10.4,51.2,43,46.21993127,5.0513461
189.6,32782,28.9,39.1,2.59,38.9,31,2.7,15.5,47.7,48.3,40.22006771,6.79431748
180.6,41921,16.5,41.8,0.0247,51.5,33.4,4.5,12.2,64.3,36.2,51.88659315,4.858604091
184.5,45065,13.8,44.7,2.43,56,32.7,5.4,9.3,65.2,35.3,54.66048081,4.962317706
198.1,37915,18.9,42.7,2.47,54.4,35.8,5.4,6.9,58,39.8,52.0415485,4.712239256
215.3,34788,19.3,40.7,2.58,49.5,34.8,4.4,7.7,51.9,39.4,49.22848113,5.56091289
137,44490,16.2,50.1,2.31,57.1,31.9,2.9,6.9,62.8,41.9,56.36203995,4.726613966
222.3,32773,28.3,44.4,2.45,42.5,40.7,0,14.1,50.1,46.5,47.13990351,7.088989442
158.6,64381,10.8,37.2,2.99,59.4,31.6,7.2,7.7,74.3,23.1,64.70421858,5.847110572
198.5,33609,27,40,2.65,37.7,40.1,0.9,12.2,50.1,47.3,36.87986015,6.678752027
155.3,66950,11.5,35.3,2.61,51.6,21.6,15.8,6.4,75.9,20.9,51.32490011,4.983090176
185.4,33869,22.8,46.1,2.48,41.7,48.4,8.2,10.7,51.7,47.2,43.18792376,4.839989421
167.9,32867,26.8,45.1,2.4,45.2,22.7,5.3,15.5,53.1,46.9,42.52300614,3.122648608
136,41942,26.2,29.5,2.35,38.9,15.5,7.2,9.5,77.7,23.7,43.16363273,2.832748693
191.3,36890,23.3,36.7,2.56,45.5,31.3,4.8,12.4,58.7,40.2,44.50241952,5.691592675
183.5,33398,23.4,43.7,2.48,55.6,30.7,5.2,11.7,58.3,41.2,54.17912625,3.78540305
199.1,39268,23.9,39.9,2.5,44.8,33.8,6.7,10.1,56.4,39.4,42.64912664,4.940815895
179.7,40801,17.2,42.9,2.45,53.1,44.3,3.5,8.3,60.3,39.4,49.89264103,6.549178376
178.6,35974,20.6,46.2,2.35,59.5,42.4,10,11,57.2,42.3,56.701726,3.944716384
140,45710,10.2,47.6,2.14,66.7,NA,NA,NA,NA,31.9,60.82474227,4.047619048
173.1,52376,10.3,42.8,2.07,58,15.5,9.2,2.4,81.6,27.5,51.52294304,8.043956044
169.9,39342,29.9,31,2.97,41.4,36.4,6.2,6.1,47.6,42.4,42.4122807,9.492753623
174.1,56965,9.7,46,2.09,60.2,32.3,4.3,2.6,79.7,26.9,53.50906096,4.568106312
209.3,60946,7.4,43.6,2.28,63.2,44.3,6.7,1.8,86.2,24.5,55.84604212,9.935897436
166.8,62875,8.3,36.5,2.25,60.5,30.5,5.9,2.3,79.6,22.4,50.30612245,6.75
141.6,66734,8.2,36.8,2.3,53.9,33.2,10.2,2.3,83.5,22.9,50.32513963,6.137971127
143.4,53755,11.3,31.9,2.29,46.8,20.7,14.7,3.2,81.5,21.1,42.7300221,6.444608704
170.7,54057,9,50.8,2.17,66,20.2,29.8,0.8,86.6,29.8,60.08018328,7.1197411
126,51817,11.7,43.2,2.3,60.8,21.1,14.1,1.5,82.7,25.7,58.630394,12.01143947
93.8,67344,8.3,51.7,2.07,64.5,34.6,13.1,0.7,83.4,27.2,58.37187789,14.4
127.1,72018,9.5,41.7,2.6,56.2,35.1,11,4.3,66.8,28.2,58.12459859,4.710632571
227.6,47596,10.7,48.3,2.15,51,50.9,0,1.9,75.6,32.7,43.96226415,8.208955224
166.9,44282,13.2,51.2,2.13,60.5,30.1,20.8,3.6,80,35.1,53.90869293,6.270627063
174.5,54593,8,46.9,2.22,60.2,43.9,10.5,1.3,84,28.5,55.79514825,6.307692308
205.2,53420,10.7,41,2.19,55.8,33.1,43.4,1,75.2,27.3,49.06600249,6.534090909
162.5,50435,16.7,29.4,2.25,45.7,19.2,10.5,3.6,81.1,22.5,43.85891098,5.407811283
147.3,39679,16.1,53.6,2.05,62.6,41.3,12,3.4,77.1,35.5,55.1056338,7.277628032
232.3,51192,9.5,51.8,2.16,65.1,48.7,5.9,2,81.9,34.3,60.48309179,7.692307692
160.3,50038,11.1,48.4,2.25,65.9,25,6.8,1.1,81.2,34.7,62.51145738,15.15711645
104.8,46923,14.1,47,2.24,72.3,49.1,3,0.9,76.1,33.6,65.12915129,6.976744186
134.7,53721,9.7,48.5,2.2,64.6,23.2,10.1,1.9,82,31.4,58.26086957,4.692082111
108.8,44696,11.9,51.8,2.12,62.2,53.5,15.2,2.2,82.8,34.5,56.9476082,4.361370717
148.3,48887,12.3,43.3,2.2,59.4,37.8,7,3.1,76.9,31.7,52.10889571,12.28389445
125.9,40258,13,53.4,2.06,62.2,11.1,12.5,1.2,83.9,41.6,55.62451513,4.662004662
124.6,81209,8.6,32.2,2.93,51.1,31,8.9,3,70.1,19.3,53.57809583,8.189655172
153.1,56616,10.1,47.1,2.18,64.2,30.5,10.8,1.6,78,31.7,58.05384979,6.094022055
151.9,74047,7.3,45.6,2.31,62.8,41.4,4.2,3.2,82.6,22.7,59.18867411,2.630005977
165.2,54637,9.2,38.9,2.3,57.2,28.3,8.4,3.2,82.9,22.6,52.89242769,5.95510765
196.8,66807,9.3,34.8,2.83,46.1,37.6,2.7,4.7,72.8,19.7,49.78165939,5.573419078
205.3,45040,10.8,52.8,1.95,58.5,39.4,10.9,0.7,75.9,35.5,49.21156373,10.42553191
137.6,62010,10.6,48.5,2.3,72.5,35.7,8.9,3.6,80.1,27,66.16161616,15.4340836
177,56298,8.9,47.2,2.14,60.2,41.4,14.9,3.5,79.7,30.4,52.69406393,8.209538702
106.5,39572,11.6,46.9,2.08,58.1,12.2,21.1,0.9,79.1,28.7,50.99108028,9.305373526
164.9,51097,12.3,42.5,2.2,48.5,21.5,9.6,1.2,75.8,29.7,43.30143541,2.600671141
181.4,56270,8.4,44.5,2.25,56.3,45.7,8.6,2,83.6,29.4,51.70068027,9.291187739
151.7,60957,7.7,39.9,2.46,60.2,37.3,1,1.6,87.9,21.9,58.33333333,4.896421846
137.7,57177,9.7,38.9,2.28,54.1,29.2,6,3,82.7,25.6,53.73810603,6.603510727
216.9,35630,31.6,30.3,3,38.8,25,2.3,4.8,35.8,36.9,37.72517805,6.726726727
188.2,58467,7.3,45.3,2.22,60.9,38.7,7.3,1.2,88.8,25.7,54.80324074,6.284916201
124.8,44990,16.1,52,2.05,63.2,33.3,13,2,67.9,45.6,55.74272588,4.95049505
259.1,33950,33.6,27,3.93,27.2,28.2,1.7,20.3,36.8,39.7,31.69398907,8.229665072
131.8,76672,7.6,35,2.44,55.8,26.8,10,2.8,83.3,19.6,52.61446524,10.50256729
117.6,59408,7.1,50.2,2.09,62.2,40,3.8,4,84.8,29.8,54.11392405,7.098765432
172.5,53333,11.6,40.6,2.15,50.8,31,7.9,2.5,77.7,27.7,45.31508664,5.223193741
169.4,51961,10.9,48.5,2.25,65.9,41,15.4,2.9,76.1,35.1,57.92622134,16.4556962
158,58995,8.9,41.4,2.35,54.6,19.6,5.1,2.7,83.1,28.2,51.40329469,4.19412822
178.3,54366,13.1,37.7,2.68,54.8,38.8,5.4,7.6,73.1,30,56.06981761,5.87213091
174.3,49626,13,42.2,2.6,53.8,33.4,8.6,7.5,67.6,33.7,53.93501026,5.381477705
195.9,41450,18.1,38.8,2.68,54.4,41.9,3.6,9.1,60.8,35.1,54.86235142,5.95355245
201.7,36409,20.4,41.4,2.39,49.8,39.8,6.4,8.3,52,47.3,46.13199018,7.128810226
212.3,36176,22.7,41.4,2.52,53,35.9,3.6,11.8,48.7,48.5,50.99075297,5.180598555
194.7,37873,14.9,51.5,2.23,57.5,42.1,1.3,7.6,60.3,51.1,52.90134332,4.674318905
166.2,57408,11.9,35,2.75,59.9,39.8,9.7,4.2,68.5,28.3,60.57429672,5.82126689
198.2,39779,16.9,41.4,2.45,57.7,34.4,4.3,8.4,59.2,43.5,54.9562195,9.035846724
214,32734,27.4,40.6,2.39,51.6,32.8,9.2,9.4,46.5,49.3,46.67246629,5.141916907
202.4,39493,18,44.9,2.4,55.7,49.3,3.9,7.2,57.1,41.8,53.92941176,3.101503759
167.6,36964,17.9,44.2,2.49,56.1,45.9,4.2,6.2,54.4,43.8,54.6597431,6.345497034
229,29541,32.1,43.4,2.36,44.9,38.3,2.3,11.5,40.4,56.4,41.81254155,9.349593496
170.4,38504,21.5,34,2.28,43.1,13,5.8,8.4,65.3,35.9,44.1308605,3.697749196
137.6,35049,25,44.9,2.37,48.3,43.1,2.8,13.6,56,44.8,45.20179372,4.317548747
228.7,33826,19.9,43.8,2.31,52.3,48.9,1.8,9.5,53.8,46.8,48.75207987,8.81166615
188.5,40555,15.2,47.1,2.5,57,47.6,3.8,10.2,58.6,44.1,55.42975288,4.101603165
163.4,43201,16.6,42.4,2.53,58.2,27.2,2.5,9.7,59.5,42.3,58.39832034,3.533190578
210,37495,24.1,36,2.37,47.2,19.9,7.3,10.1,60.5,38.8,47.35854955,6.776379477
